rec_num,given_name,family_name,gender,dob,national_id,clinical_data
rec-0000000568-04,Zekariia,Njoroge,male,1982-10-07,,MA2:198210075001125
rec-0000000568-05,Zeckariya,Njorog,male,1982-10-07,,MA5:198210075001125
rec-0000000568-06,Zeckariya,Nzoroge,male,1982-10-07,198210075001125,MA3:198210075001125
rec-0000000568-07,Zekariia,Nsoroge,male,1982-10-07,,MA5:198210075001125
rec-0000000568-08,Zekariya,Njorog,male,1982-10-07,,MA2:198210075001125
rec-0000000569-00,Aregash,Abdalla,female,1995-04-20,,FA4:199504205001069
rec-0000000570-00,Tesfaye,Chebet,male,1988-05-05,,MA5:198805055001136
rec-0000000570-01,Tezfaye,Chebet,male,1988-05-05,198805055001136,MA5:198805055001136
rec-0000000570-02,Tesfaye,Chebet,male,1988-05-05,,MA4:198805055001136
rec-0000000570-03,Tejfaye,Cebet,male,1988-05-05,,MA4:198805055001136
rec-0000000571-00,Ledet,Muasya,female,1979-12-18,,FA5:197912185001087
rec-0000000571-01,Ledet,Muasya,female,1979-12-18,,FA3:197912185001087
rec-0000000571-02,Ledet,Muasya,female,1979-12-18,197912185001087,FA4:197912185001087
rec-0000000571-03,Ledet,Muasya,female,1979-12-18,197912185001087,FA3:197912185001087
rec-0000000571-04,Letet,Muajya,female,1979-12-18,,FA1:197912185001087
rec-0000000571-05,Ledet,Muazya,female,1979-12-18,,FA5:197912185001087
rec-0000000571-06,Ledet,Muasia,female,1979-12-18,,FA2:197912185001087
rec-0000000571-07,Letet,Muasya,female,1979-12-18,,FA2:197912185001087
rec-0000000572-00,Giher,Kimani,male,1988-06-12,,MA4:198806125001130
rec-0000000572-01,Giheah,Kimani,male,1988-06-12,198806125001130,MA3:198806125001130
rec-0000000572-02,Giheah,Kimany,male,1988-06-12,198806125001130,MA2:198806125001130
rec-0000000573-00,Fanay,Kipngeno,female,1991-04-05,,FA4:199104055001073
rec-0000000573-01,Fanaye,Kipnkeno,female,1991-04-05,199104055001073,FA3:199104055001073
rec-0000000573-02,Fanaye,Kipnjyno,female,1991-04-05,,FA5:199104055001073
rec-0000000573-03,Fanay,Kipnkeno,female,1991-04-05,,FA2:199104055001073
rec-0000000573-04,Fanay,Kipnkeno,female,1991-04-05,,FA1:199104055001073
rec-0000000573-05,Fanaye,Kipngeno,female,1991-04-05,,FA2:199104055001073
rec-0000000573-06,Fanaye,Kipngeno,female,1991-04-05,199104055001073,FA1:199104055001073
rec-0000000574-00,Meshasha,Omaah,male,1985-09-11,,MA3:198509115001137
rec-0000000574-01,Mesasha,Omaah,male,1985-09-11,,MA3:198509115001137
rec-0000000574-02,Mesasha,Omaah,male,1985-09-11,,MA2:198509115001137
rec-0000000574-03,Meshasha,Omar,male,1985-09-11,,MA4:198509115001137
rec-0000000574-04,Meshasha,Omar,male,1985-09-11,198509115001137,MA2:198509115001137
rec-0000000574-05,Mejhasha,Omaah,male,1985-09-11,,MA1:198509115001137
rec-0000000574-06,Mexasha,Omaah,male,1985-09-11,,MA2:198509115001137
rec-0000000574-07,Mesthasha,Omaah,male,1985-09-11,,MA4:198509115001137
rec-0000000575-00,Rael,Komora,female,1998-09-28,199809285001098,FY2:199809285001098
rec-0000000575-01,Rael,Komora,female,1998-09-28,,FY1:199809285001098
rec-0000000575-02,Rahel,Komora,female,1998-09-28,,FY1:199809285001098
rec-0000000575-03,Rael,Komora,female,1998-09-28,,FY2:199809285001098
rec-0000000575-04,Rael,Komora,female,1998-09-28,199809285001098,FY1:199809285001098
rec-0000000575-05,Rahel,Komora,female,1998-09-28,,FY1:199809285001098
rec-0000000575-06,Rael,Komora,female,1998-09-28,199809285001098,FY3:199809285001098
rec-0000000575-07,Rahel,Komora,female,1998-09-28,,FY2:199809285001098
rec-0000000576-00,Selam,Kipkemboi,female,1993-12-19,199312195001073,FA1:199312195001073
rec-0000000576-01,Selam,Kipkemboi,female,1993-12-19,,FA3:199312195001073
rec-0000000576-02,Selam,Kipkemboi,female,1993-12-19,,FA1:199312195001073
rec-0000000576-03,Selam,Kipkemboy,female,1993-12-19,199312195001073,FA4:199312195001073
rec-0000000576-04,Selam,Kipkemboy,female,1993-12-19,,FA2:199312195001073
rec-0000000576-05,Selam,Kipkempoi,female,1993-12-19,,FA4:199312195001073
rec-0000000577-00,Mengezha,Nzeru,male,1986-11-16,,MA2:198611165001150
rec-0000000577-01,Menkesha,Njeru,male,1986-11-16,,MA4:198611165001150
rec-0000000577-02,Mengesha,Njeru,male,1986-11-16,,MA3:198611165001150
rec-0000000578-00,Teye,Gackii,female,1986-06-18,,FA2:198606185001072
rec-0000000578-01,Teje,Gakii,female,1986-06-18,198606185001072,FA5:198606185001072
rec-0000000578-02,Tese,Gackii,female,1986-06-18,,FA5:198606185001072
rec-0000000578-03,Teze,Gackii,female,1986-06-18,,FA1:198606185001072
rec-0000000579-00,Freoini,Mako,female,1998-03-23,,FY3:199803235001066
rec-0000000579-01,Frewoini,Mako,female,1998-03-23,,FY3:199803235001066
rec-0000000579-02,Frewoiny,Mako,female,1998-03-23,,FY2:199803235001066
rec-0000000579-03,Frewoini,Makau,female,1998-03-23,199803235001066,FY1:199803235001066
rec-0000000579-04,Frewoiny,Makau,female,1998-03-23,,FY2:199803235001066
rec-0000000579-05,Freoini,Mako,female,1998-03-23,,FY2:199803235001066
rec-0000000580-00,Zeleka,Mutama,female,1963-02-17,196302175001082,FA1:196302175001082
rec-0000000581-00,Shiger,Njeri,male,1972-04-17,,MA3:197204175001126
rec-0000000581-01,Shigere,Njeri,male,1972-04-17,197204175001126,MA2:197204175001126
rec-0000000581-02,Shigere,Njeri,male,1972-04-17,197204175001126,MA3:197204175001126
rec-0000000581-03,Shigear,Njeri,male,1972-04-17,,MA3:197204175001126
rec-0000000581-04,Shigere,Njeri,male,1972-04-17,,MA3:197204175001126
rec-0000000581-05,Shiger,Njeri,male,1972-04-17,,MA3:197204175001126
rec-0000000581-06,Shigere,Nseri,male,1972-04-17,197204175001126,MA2:197204175001126
rec-0000000581-07,Shijyre,Njeri,male,1972-04-17,,MA3:197204175001126
rec-0000000582-00,Melke,Wambugu,female,1987-03-01,,FA4:198703015001068
rec-0000000582-01,Melke,Wambuku,female,1987-03-01,198703015001068,FA3:198703015001068
rec-0000000583-00,Hayat,Muchiri,female,1977-12-11,197712115001060,FA2:197712115001060
rec-0000000583-01,Haiat,Muciri,female,1977-12-11,,FA2:197712115001060
rec-0000000584-00,Abned,Muko,female,1957-04-28,,FA4:195704285001056
rec-0000000584-01,Apnet,Muko,female,1957-04-28,195704285001056,FA3:195704285001056
rec-0000000584-02,Apnet,Mugo,female,1957-04-28,,FA2:195704285001056
rec-0000000585-00,Biranu,Karansa,male,1941-08-22,,MS1:194108225001138
rec-0000000585-01,Biahhanu,Karanza,male,1941-08-22,,MS1:194108225001138
rec-0000000585-02,Birhanu,Karanja,male,1941-08-22,194108225001138,MS2:194108225001138
rec-0000000585-03,Birhanu,Karanja,male,1941-08-22,194108225001138,MS2:194108225001138
rec-0000000585-04,Birhanu,Karanza,male,1941-08-22,194108225001138,MS1:194108225001138
rec-0000000585-05,Biahhanu,Karansa,male,1941-08-22,194108225001138,MS1:194108225001138
rec-0000000585-06,Biahhanu,Karanja,male,1941-08-22,,MS2:194108225001138
rec-0000000586-00,Worke,Koech,male,1979-10-04,197910045001136,MA4:197910045001136
rec-0000000586-01,Worke,Koech,male,1979-10-04,197910045001136,MA5:197910045001136
rec-0000000586-02,Worcke,Koekh,male,1979-10-04,,MA5:197910045001136
rec-0000000586-03,Worke,Koech,male,1979-10-04,197910045001136,MA3:197910045001136
rec-0000000586-04,Worke,Koec,male,1979-10-04,,MA5:197910045001136
rec-0000000586-05,Worke,Koech,male,1979-10-04,197910045001136,MA1:197910045001136
rec-0000000586-06,Worcke,Koekh,male,1979-10-04,,MA5:197910045001136
rec-0000000586-07,Worcke,Koec,male,1979-10-04,,MA2:197910045001136
rec-0000000587-00,Frewoini,Wamaita,female,1982-03-14,198203145001085,FA5:198203145001085
rec-0000000588-00,Getakhew,Kimani,male,1972-08-15,197208155001130,MA2:197208155001130
rec-0000000588-01,Getachew,Kimany,male,1972-08-15,,MA4:197208155001130
rec-0000000588-02,Getachew,Kimani,male,1972-08-15,197208155001130,MA3:197208155001130
rec-0000000588-03,Getachew,Kimani,male,1972-08-15,197208155001130,MA3:197208155001130
rec-0000000588-04,Getakhew,Kimani,male,1972-08-15,,MA3:197208155001130
rec-0000000588-05,Getachew,Kimani,male,1972-08-15,197208155001130,MA4:197208155001130
rec-0000000588-06,Getachew,Kimany,male,1972-08-15,197208155001130,MA1:197208155001130
rec-0000000588-07,Getaxew,Kimani,male,1972-08-15,,MA1:197208155001130
rec-0000000588-08,Getakhew,Kimany,male,1972-08-15,,MA3:197208155001130
rec-0000000589-00,Dina,Changawa,female,1990-01-26,,FA1:199001265001097
rec-0000000590-00,Firesteuw,Philip,female,1987-01-27,,FA2:198701275001091
rec-0000000590-01,Fireseuw,Philip,female,1987-01-27,,FA2:198701275001091
rec-0000000591-00,Winta,Kigen,female,1977-08-27,,FA5:197708275001077
rec-0000000591-01,Winta,Kigen,female,1977-08-27,,FA1:197708275001077
rec-0000000591-02,Winta,Kigen,female,1977-08-27,197708275001077,FA2:197708275001077
rec-0000000591-03,Winta,Kigen,female,1977-08-27,,FA1:197708275001077
rec-0000000591-04,Winda,Kiken,female,1977-08-27,,FA4:197708275001077
rec-0000000591-05,Winta,Kigen,female,1977-08-27,197708275001077,FA5:197708275001077
rec-0000000592-00,Tedila,Wambua,male,1995-08-07,,MA5:199508075001135
rec-0000000592-01,Tetila,Wambua,male,1995-08-07,,MA5:199508075001135
rec-0000000592-02,Tedila,Wambua,male,1995-08-07,199508075001135,MA5:199508075001135
rec-0000000592-03,Tedila,Wambua,male,1995-08-07,,MA1:199508075001135
rec-0000000592-04,Tetila,Wampua,male,1995-08-07,,MA4:199508075001135
rec-0000000593-00,Frewoini,Ndunke,female,1980-10-24,,FA3:198010245001075
rec-0000000593-01,Freoini,Ndunke,female,1980-10-24,,FA3:198010245001075
rec-0000000593-02,Frewoini,Ntunge,female,1980-10-24,198010245001075,FA5:198010245001075
rec-0000000593-03,Frewoini,Ndunge,female,1980-10-24,198010245001075,FA3:198010245001075
rec-0000000593-04,Frewoini,Ndunge,female,1980-10-24,,FA5:198010245001075
rec-0000000593-05,Frewoini,Ndunge,female,1980-10-24,,FA1:198010245001075
rec-0000000593-06,Frewoini,Ndunge,female,1980-10-24,198010245001075,FA5:198010245001075
rec-0000000593-07,Freoini,Ndung,female,1980-10-24,,FA4:198010245001075
rec-0000000594-00,Fikirte,Suleiman,female,1960-11-26,196011265001082,FA2:196011265001082
rec-0000000594-01,Fikirte,Suleiman,female,1960-11-26,196011265001082,FA2:196011265001082
rec-0000000594-02,Fikirte,Suleiman,female,1960-11-26,196011265001082,FA1:196011265001082
rec-0000000594-03,Fikirte,Suleiman,female,1960-11-26,,FA5:196011265001082
rec-0000000594-04,Fickirte,Suleiman,female,1960-11-26,,FA2:196011265001082
rec-0000000594-05,Fikirte,Suliman,female,1960-11-26,,FA5:196011265001082
rec-0000000594-06,Fikirte,Suleiman,female,1960-11-26,,FA5:196011265001082
rec-0000000595-00,Aster,Nekesa,female,1988-04-24,198804245001061,FA3:198804245001061
rec-0000000595-01,Aster,Nekesa,female,1988-04-24,,FA5:198804245001061
rec-0000000595-02,Aster,Neckesa,female,1988-04-24,,FA2:198804245001061
rec-0000000595-03,Aster,Nekesa,female,1988-04-24,198804245001061,FA5:198804245001061
rec-0000000595-04,Aster,Nekeja,female,1988-04-24,,FA3:198804245001061
rec-0000000595-05,Asder,Nekesa,female,1988-04-24,,FA3:198804245001061
rec-0000000595-06,Asder,Nekeja,female,1988-04-24,,FA4:198804245001061
rec-0000000595-07,Astter,Nekesa,female,1988-04-24,,FA4:198804245001061
rec-0000000595-08,Azter,Nekeza,female,1988-04-24,,FA4:198804245001061
rec-0000000596-00,Belacew,Kiruy,male,1977-08-23,,MA1:197708235002147
rec-0000000596-01,Belacew,Kirui,male,1977-08-23,,MA4:197708235002147
rec-0000000597-00,Samuel,Wambui,male,1964-02-03,,MA2:196402035001123
rec-0000000598-00,Tadestse,Ibrahim,male,1989-06-21,,MA5:198906215001137
rec-0000000598-01,Tadejse,Iprahim,male,1989-06-21,,MA1:198906215001137
rec-0000000598-02,Tadesse,Iprahim,male,1989-06-21,,MA1:198906215001137
rec-0000000598-03,Tadess,Ibraim,male,1989-06-21,,MA5:198906215001137
rec-0000000598-04,Tadejse,Ibrahim,male,1989-06-21,,MA4:198906215001137
rec-0000000598-05,Tadejse,Ibraim,male,1989-06-21,,MA2:198906215001137
rec-0000000599-00,Alimerah,Wekesa,male,1975-06-23,197506235001139,MA5:197506235001139
rec-0000000599-01,Alimerah,Wekesa,male,1975-06-23,,MA5:197506235001139
rec-0000000599-02,Alimerah,Weckesa,male,1975-06-23,,MA3:197506235001139
rec-0000000600-00,Selamawit,Mugambi,female,1995-08-16,199508165001060,FA4:199508165001060
rec-0000000600-01,Selamawit,Mugambi,female,1995-08-16,,FA1:199508165001060
rec-0000000600-02,Selamawid,Mugampi,female,1995-08-16,,FA2:199508165001060
rec-0000000600-03,Selamawid,Mukambi,female,1995-08-16,,FA2:199508165001060
rec-0000000600-04,Selamawit,Mugambi,female,1995-08-16,,FA1:199508165001060
rec-0000000600-05,Selamawid,Mugamby,female,1995-08-16,,FA5:199508165001060
rec-0000000600-06,Selamawit,Mugambi,female,1995-08-16,199508165001060,FA1:199508165001060
rec-0000000600-07,Selamawit,Mugambi,female,1995-08-16,,FA1:199508165001060
rec-0000000600-08,Selamait,Mugambi,female,1995-08-16,199508165001060,FA4:199508165001060
rec-0000000601-00,Dimitsi,Orwa,female,1956-04-17,195604175001093,FS1:195604175001093
rec-0000000601-01,Dimitsti,Orwa,female,1956-04-17,,FS1:195604175001093
rec-0000000602-00,Kezela,Adieno,male,1970-03-07,,MA1:197003075001124
rec-0000000603-00,Asmera,Kiragu,female,1974-08-30,197408305001082,FA2:197408305001082
rec-0000000603-01,Azmera,Kiragu,female,1974-08-30,,FA2:197408305001082
rec-0000000603-02,Azmera,Kiragu,female,1974-08-30,197408305001082,FA4:197408305001082
rec-0000000603-03,Atsmera,Kiraku,female,1974-08-30,,FA2:197408305001082
rec-0000000603-04,Ajmera,Kiraku,female,1974-08-30,,FA5:197408305001082
rec-0000000604-00,Etenesh,Madano,female,1991-09-14,199109145001093,FA2:199109145001093
rec-0000000604-01,Etenesth,Madano,female,1991-09-14,,FA4:199109145001093
rec-0000000605-00,Sisay,Mwalimu,female,1983-07-04,,FA3:198307045001087
rec-0000000605-01,Sisay,Mwalimu,female,1983-07-04,198307045001087,FA2:198307045001087
rec-0000000605-02,Sisai,Malimu,female,1983-07-04,198307045001087,FA2:198307045001087
rec-0000000606-00,Sisay,Muia,female,1991-02-05,,FA2:199102055001072
rec-0000000606-01,Sisai,Muia,female,1991-02-05,,FA2:199102055001072
rec-0000000606-02,Sisay,Muia,female,1991-02-05,199102055001072,FA3:199102055001072
rec-0000000606-03,Sisay,Muya,female,1991-02-05,199102055001072,FA4:199102055001072
rec-0000000607-00,Eljabet,Aluokh,female,1969-10-17,,FA2:196910175001081
rec-0000000607-01,Elsabet,Aluoch,female,1969-10-17,196910175001081,FA4:196910175001081
rec-0000000607-02,Elzabet,Aluoc,female,1969-10-17,,FA4:196910175001081
rec-0000000607-03,Elstabet,Aluoc,female,1969-10-17,,FA1:196910175001081
rec-0000000607-04,Elzabet,Aluoch,female,1969-10-17,196910175001081,FA4:196910175001081
rec-0000000608-00,Gelan,Wanjiku,male,1972-07-30,,MA5:197207305001124
rec-0000000608-01,Gelan,Wanjiku,male,1972-07-30,,MA2:197207305001124
rec-0000000608-02,Gelan,Wanziku,male,1972-07-30,,MA4:197207305001124
rec-0000000608-03,Gelan,Wansiku,male,1972-07-30,197207305001124,MA3:197207305001124
rec-0000000608-04,Gelan,Wanjiku,male,1972-07-30,,MA2:197207305001124
rec-0000000608-05,Gelan,Wanjiku,male,1972-07-30,,MA3:197207305001124
rec-0000000609-00,Woldestenbet,Wangui,male,1987-03-23,,MA4:198703235001139
rec-0000000609-01,Woldesenbet,Wanguy,male,1987-03-23,,MA1:198703235001139
rec-0000000609-02,Woldesenbet,Wankui,male,1987-03-23,198703235001139,MA3:198703235001139
rec-0000000609-03,Woldesenpet,Wangui,male,1987-03-23,,MA2:198703235001139
rec-0000000609-04,Woldesenbed,Wanguy,male,1987-03-23,,MA3:198703235001139
rec-0000000609-05,Woldesenbet,Wangui,male,1987-03-23,,MA1:198703235001139
rec-0000000610-00,Tiruneh,Othiambo,male,1974-11-30,,MA1:197411305001115
rec-0000000610-01,Tiruneh,Odiambo,male,1974-11-30,197411305001115,MA5:197411305001115
rec-0000000610-02,Tirune,Othiambo,male,1974-11-30,,MA1:197411305001115
rec-0000000610-03,Tirune,Odhiambo,male,1974-11-30,,MA2:197411305001115
rec-0000000610-04,Tiruneh,Odhiambo,male,1974-11-30,,MA2:197411305001115
rec-0000000611-00,Dukesa,Kamau,male,1967-07-10,,MA1:196707105001118
rec-0000000611-01,Dukesa,Kamo,male,1967-07-10,,MA2:196707105001118
rec-0000000611-02,Duckesa,Kamo,male,1967-07-10,,MA5:196707105001118
rec-0000000611-03,Dukesa,Kamau,male,1967-07-10,,MA3:196707105001118
rec-0000000612-00,Samuel,Maina,male,1997-07-09,,MY3:199707095001115
rec-0000000612-01,Samuel,Maina,male,1997-07-09,,MY1:199707095001115
rec-0000000612-02,Samuel,Maina,male,1997-07-09,,MY1:199707095001115
rec-0000000613-00,Tucho,Mohamed,male,1988-03-23,198803235001112,MA3:198803235001112
rec-0000000613-01,Tucho,Mohamed,male,1988-03-23,198803235001112,MA1:198803235001112
rec-0000000613-02,Tucho,Moamed,male,1988-03-23,198803235001112,MA4:198803235001112
rec-0000000613-03,Tucho,Mohamed,male,1988-03-23,,MA1:198803235001112
rec-0000000614-00,Zewednish,Muento,female,1990-01-09,199001095001081,FA1:199001095001081
rec-0000000614-01,Zeednish,Muento,female,1990-01-09,,FA5:199001095001081
rec-0000000614-02,Zewednish,Muento,female,1990-01-09,,FA4:199001095001081
rec-0000000614-03,Zewednisth,Muento,female,1990-01-09,,FA3:199001095001081
rec-0000000614-04,Zewetnish,Muendo,female,1990-01-09,,FA1:199001095001081
rec-0000000615-00,Assefa,Koech,male,1974-01-19,,MA3:197401195001136
rec-0000000615-01,Asseva,Koekh,male,1974-01-19,,MA4:197401195001136
rec-0000000615-02,Astsefa,Koec,male,1974-01-19,,MA2:197401195001136
rec-0000000615-03,Assefa,Koech,male,1974-01-19,,MA2:197401195001136
rec-0000000615-04,Astsefa,Koech,male,1974-01-19,,MA3:197401195001136
rec-0000000615-05,Assefa,Koech,male,1974-01-19,,MA3:197401195001136
rec-0000000616-00,Desalegn,Mbugua,male,1984-03-16,,MA2:198403165002144
rec-0000000616-01,Desalegn,Mbugua,male,1984-03-16,,MA1:198403165002144
rec-0000000616-02,Destalegn,Mpugua,male,1984-03-16,,MA3:198403165002144
rec-0000000617-00,Saia,Lankat,male,1983-04-28,198304285001140,MA2:198304285001140
rec-0000000617-01,Saya,Lankat,male,1983-04-28,,MA2:198304285001140
rec-0000000617-02,Saya,Lankat,male,1983-04-28,,MA1:198304285001140
rec-0000000617-03,Saya,Langat,male,1983-04-28,,MA2:198304285001140
rec-0000000617-04,Saia,Langat,male,1983-04-28,198304285001140,MA5:198304285001140
rec-0000000617-05,Saia,Langat,male,1983-04-28,,MA3:198304285001140
rec-0000000617-06,Saia,Lankat,male,1983-04-28,,MA5:198304285001140
rec-0000000617-07,Saia,Langat,male,1983-04-28,198304285001140,MA2:198304285001140
rec-0000000618-00,Girma,Karanja,male,1972-09-09,,MA5:197209095001138
rec-0000000618-01,Giahma,Karanja,male,1972-09-09,,MA2:197209095001138
rec-0000000618-02,Giahma,Karanja,male,1972-09-09,197209095001138,MA5:197209095001138
rec-0000000618-03,Giahma,Karansa,male,1972-09-09,,MA3:197209095001138
rec-0000000618-04,Giahma,Karanja,male,1972-09-09,,MA2:197209095001138
rec-0000000618-05,Giahma,Karanja,male,1972-09-09,,MA2:197209095001138
rec-0000000618-06,Girma,Karanja,male,1972-09-09,,MA3:197209095001138
rec-0000000618-07,Girma,Karansa,male,1972-09-09,,MA4:197209095001138
rec-0000000618-08,Giahma,Karanja,male,1972-09-09,197209095001138,MA1:197209095001138
rec-0000000619-00,Asrad,Maina,male,1934-05-07,,MS1:193405075001115
rec-0000000619-01,Azrat,Maina,male,1934-05-07,,MS1:193405075001115
rec-0000000619-02,Asrat,Maina,male,1934-05-07,193405075001115,MS2:193405075001115
rec-0000000619-03,Asrat,Maina,male,1934-05-07,,MS2:193405075001115
rec-0000000620-00,Wondim,Onyango,male,1984-11-01,,MA5:198411015001120
rec-0000000620-01,Wondim,Onyango,male,1984-11-01,,MA2:198411015001120
rec-0000000620-02,Wontim,Onyanko,male,1984-11-01,,MA1:198411015001120
rec-0000000620-03,Wontim,Onyango,male,1984-11-01,198411015001120,MA5:198411015001120
rec-0000000620-04,Wondim,Onyango,male,1984-11-01,198411015001120,MA2:198411015001120
rec-0000000620-05,Wondim,Onyanko,male,1984-11-01,,MA1:198411015001120
rec-0000000621-00,Sisay,Wanjira,female,1983-06-16,198306165001082,FA2:198306165001082
rec-0000000621-01,Sisay,Wanjira,female,1983-06-16,,FA5:198306165001082
rec-0000000622-00,Reckik,Mutwiri,female,1991-04-03,,FA3:199104035001072
rec-0000000622-01,Reckik,Mutiri,female,1991-04-03,,FA2:199104035001072
rec-0000000622-02,Reckik,Mutwiri,female,1991-04-03,,FA3:199104035001072
rec-0000000622-03,Reckik,Mudwiri,female,1991-04-03,,FA1:199104035001072
rec-0000000623-00,Nigussi,Hustsein,male,1983-11-28,,MA4:198311285001130
rec-0000000623-01,Nigussie,Huzsein,male,1983-11-28,198311285001130,MA3:198311285001130
rec-0000000623-02,Nigussie,Hussein,male,1983-11-28,198311285001130,MA2:198311285001130
rec-0000000623-03,Nigustsie,Hustsein,male,1983-11-28,,MA5:198311285001130
rec-0000000623-04,Nigussi,Hussein,male,1983-11-28,,MA3:198311285001130
rec-0000000623-05,Nigussie,Hussein,male,1983-11-28,198311285001130,MA3:198311285001130
rec-0000000623-06,Nigussi,Hussin,male,1983-11-28,,MA1:198311285001130
rec-0000000623-07,Nikussie,Hustsein,male,1983-11-28,,MA2:198311285001130
rec-0000000624-00,Tejema,Oniango,male,1990-12-24,,MA2:199012245001120
rec-0000000624-01,Tesema,Onyango,male,1990-12-24,199012245001120,MA5:199012245001120
